,CustomerID,Total_Purchases,Total_Net_Revenue,Total_Sale_Qty,Total_Return_Qty,Avg_Order_Value,RecencyDays,Return_Rate,Net_Qty,Purchase_Frequency_Monthly,Customer_Value
2474,15683.0,1,193.75,131,0,193.75,116,0.0,131,0.25641025641025644,Positive
2105,15198.0,2,193.64,120,0,96.82,91,0.0,120,0.6521739130434783,Positive
3673,17343.0,1,193.64,56,0,193.64,354,0.0,56,0.08450704225352113,Positive
3330,16847.0,1,193.44,78,0,193.44,42,0.0,78,0.6976744186046512,Positive
3706,17383.0,1,193.39000000000001,148,0,193.39000000000001,3,0.0,148,7.5,Positive
1821,14806.0,1,193.39000000000001,330,0,193.39000000000001,74,0.0,330,0.4,Positive
1574,14476.0,1,193.0,110,0,193.0,256,0.0,110,0.11673151750972763,Positive
143,12522.0,2,192.72,194,0,96.36,38,0.0,194,1.5384615384615383,Positive
359,12791.0,1,192.60000000000002,97,0,192.60000000000002,373,0.0,97,0.08021390374331551,Positive
3356,16887.0,1,192.32999999999998,156,0,192.32999999999998,34,0.0,156,0.8571428571428571,Positive
3872,17608.0,2,191.99,229,0,95.995,32,0.0,229,1.8181818181818181,Positive
1303,14100.0,1,191.95000000000002,63,0,191.95000000000002,137,0.0,63,0.2173913043478261,Positive
2639,15909.0,1,191.94,98,0,191.94,173,0.0,98,0.1724137931034483,Positive
4156,17988.0,8,191.17000000000002,43,1,23.896250000000002,11,0.023255813953488372,42,20.0,Positive
2479,15692.0,1,191.04,138,0,191.04,27,0.0,138,1.0714285714285714,Positive
3601,17233.0,1,190.88,131,0,190.88,34,0.0,131,0.8571428571428571,Positive
2502,15723.0,1,190.7,73,0,190.7,364,0.0,73,0.08219178082191782,Positive
530,13033.0,1,190.55,83,0,190.55,356,0.0,83,0.08403361344537814,Positive
2267,15412.0,1,190.53,108,0,190.53,170,0.0,108,0.17543859649122806,Positive
1595,14501.0,3,190.31,161,42,63.43666666666667,63,0.2608695652173913,119,1.40625,Positive
1208,13972.0,2,190.25,187,0,95.125,70,0.0,187,0.8450704225352113,Positive
14,12361.0,1,189.9,91,0,189.9,286,0.0,91,0.10452961672473868,Positive
3556,17166.0,3,189.49,78,3,63.163333333333334,38,0.038461538461538464,75,2.3076923076923075,Positive
985,13663.0,1,189.47,91,0,189.47,178,0.0,91,0.16759776536312848,Positive
1817,14801.0,1,189.34,173,0,189.34,60,0.0,173,0.49180327868852464,Positive
1837,14830.0,1,188.88,164,0,188.88,52,0.0,164,0.5660377358490566,Positive
1740,14697.0,2,188.60999999999999,181,0,94.30499999999999,217,0.0,181,0.27522935779816515,Positive
4004,17781.0,2,188.02,34,0,94.01,158,0.0,34,0.37735849056603776,Positive
3632,17279.0,1,187.82999999999998,48,0,187.82999999999998,57,0.0,48,0.5172413793103449,Positive
3365,16900.0,5,187.6900000000001,833,110,37.538000000000025,11,0.13205282112845138,723,12.5,Positive
4171,18013.0,2,187.29,285,0,93.645,154,0.0,285,0.3870967741935484,Positive
2792,16124.0,2,187.15,48,7,93.575,315,0.14583333333333334,41,0.189873417721519,Positive
919,13568.0,1,187.05,66,0,187.05,172,0.0,66,0.17341040462427745,Positive
3938,17693.0,3,187.02,231,2,62.34,135,0.008658008658008658,229,0.6617647058823529,Positive
1637,14551.0,2,186.23,106,0,93.115,17,0.0,106,3.3333333333333335,Positive
2382,15567.0,1,186.01,223,0,186.01,18,0.0,223,1.5789473684210527,Positive
242,12641.0,1,185.9,72,0,185.9,114,0.0,72,0.2608695652173913,Positive
3849,17574.0,1,185.65,77,0,185.65,242,0.0,77,0.1234567901234568,Positive
3445,17010.0,2,185.46,118,2,92.73,16,0.01694915254237288,116,3.5294117647058822,Positive
1374,14199.0,1,185.39999999999998,28,0,185.39999999999998,217,0.0,28,0.13761467889908258,Positive
2768,16097.0,1,185.04999999999998,87,0,185.04999999999998,239,0.0,87,0.125,Positive
853,13482.0,1,184.64,116,0,184.64,231,0.0,116,0.12931034482758622,Positive
3930,17680.0,1,184.4,96,0,184.4,23,0.0,96,1.25,Positive
3025,16433.0,1,184.26,106,0,184.26,27,0.0,106,1.0714285714285714,Positive
2051,15124.0,2,184.19,233,0,92.095,22,0.0,233,2.608695652173913,Positive
3376,16914.0,1,183.76,112,0,183.76,35,0.0,112,0.8333333333333334,Positive
3199,16680.0,1,183.7,94,0,183.7,42,0.0,94,0.6976744186046512,Positive
1275,14059.0,1,183.6,128,0,183.6,266,0.0,128,0.11235955056179775,Positive
837,13460.0,2,183.44,286,0,91.72,28,0.0,286,2.0689655172413794,Positive
547,13059.0,1,183.4,35,0,183.4,249,0.0,35,0.12,Positive
1931,14966.0,1,183.02,179,0,183.02,14,0.0,179,2.0,Positive
3035,16448.0,1,182.99,76,0,182.99,197,0.0,76,0.15151515151515152,Positive
2519,15746.0,2,182.96,178,48,91.48,133,0.2696629213483146,130,0.44776119402985076,Positive
1291,14082.0,1,182.25,110,0,182.25,364,0.0,110,0.08219178082191782,Positive
3137,16594.0,1,181.09,64,0,181.09,74,0.0,64,0.4,Positive
2624,15886.0,1,181.09,147,0,181.09,59,0.0,147,0.5,Positive
2661,15945.0,1,181.0,52,0,181.0,364,0.0,52,0.08219178082191782,Positive
3321,16835.0,2,180.85,61,0,90.425,127,0.0,61,0.46875,Positive
4246,18119.0,1,180.7,124,0,180.7,367,0.0,124,0.08152173913043478,Positive
4367,18280.0,1,180.60000000000002,45,0,180.60000000000002,277,0.0,45,0.1079136690647482,Positive
1017,13710.0,1,180.48,176,0,180.48,31,0.0,176,0.9375,Positive
1760,14722.0,1,180.42000000000002,118,0,180.42000000000002,146,0.0,118,0.2040816326530612,Positive
227,12622.0,1,180.1,69,0,180.1,231,0.0,69,0.12931034482758622,Positive
194,12586.0,2,179.94000000000003,79,2,89.97000000000001,16,0.02531645569620253,77,3.5294117647058822,Positive
1981,15041.0,1,179.93,103,0,179.93,169,0.0,103,0.1764705882352941,Positive
4267,18147.0,2,179.33999999999997,203,0,89.66999999999999,45,0.0,203,1.3043478260869565,Positive
2629,15895.0,1,179.17,94,0,179.17,149,0.0,94,0.2,Positive
2299,15454.0,1,179.1,86,0,179.1,361,0.0,86,0.08287292817679558,Positive
1748,14705.0,1,179.0,100,0,179.0,198,0.0,100,0.1507537688442211,Positive
3433,16990.0,1,179.0,100,0,179.0,218,0.0,100,0.136986301369863,Positive
2062,15139.0,2,178.96,208,0,89.48,239,0.0,208,0.25,Positive
3157,16620.0,2,178.96,88,0,89.48,3,0.0,88,15.0,Positive
2157,15262.0,1,178.95000000000002,73,0,178.95000000000002,323,0.0,73,0.09259259259259259,Positive
3913,17660.0,1,178.75,121,0,178.75,140,0.0,121,0.2127659574468085,Positive
1294,14087.0,2,178.72,250,1,89.36,2,0.004,249,20.0,Positive
1068,13778.0,1,178.7,70,0,178.7,102,0.0,70,0.29126213592233013,Positive
4071,17879.0,1,178.51999999999998,45,0,178.51999999999998,173,0.0,45,0.1724137931034483,Positive
513,13008.0,2,178.46999999999997,175,60,89.23499999999999,322,0.34285714285714286,115,0.18575851393188852,Positive
2180,15292.0,1,178.39,55,0,178.39,200,0.0,55,0.14925373134328357,Positive
4193,18045.0,1,178.34,138,0,178.34,44,0.0,138,0.6666666666666666,Positive
3617,17253.0,1,178.26,43,0,178.26,17,0.0,43,1.6666666666666667,Positive
3684,17356.0,1,178.22,166,0,178.22,311,0.0,166,0.09615384615384615,Positive
954,13618.0,1,177.34,246,0,177.34,173,0.0,246,0.1724137931034483,Positive
223,12618.0,1,177.31,96,0,177.31,21,0.0,96,1.3636363636363638,Positive
558,13072.0,1,177.15,69,0,177.15,266,0.0,69,0.11235955056179775,Positive
3750,17440.0,5,177.1,246,14,35.42,147,0.056910569105691054,232,1.0135135135135134,Positive
4123,17947.0,1,176.68,168,0,176.68,36,0.0,168,0.8108108108108107,Positive
4369,18282.0,3,176.6,103,5,58.86666666666667,7,0.04854368932038835,98,11.25,Positive
2757,16080.0,3,176.6,128,24,58.86666666666667,81,0.1875,104,1.0975609756097562,Positive
433,12893.0,1,176.55,90,0,176.55,30,0.0,90,0.9677419354838709,Positive
131,12509.0,1,176.5,55,0,176.5,283,0.0,55,0.1056338028169014,Positive
3855,17582.0,1,175.27,123,0,175.27,235,0.0,123,0.1271186440677966,Positive
2808,16144.0,1,175.2,16,0,175.2,246,0.0,16,0.12145748987854252,Positive
3665,17331.0,1,175.2,16,0,175.2,123,0.0,16,0.24193548387096772,Positive
4169,18010.0,1,174.8,60,0,174.8,256,0.0,60,0.11673151750972763,Positive
1103,13826.0,2,174.65,82,2,87.325,157,0.024390243902439025,80,0.379746835443038,Positive
1488,14355.0,1,174.4,92,0,174.4,365,0.0,92,0.0819672131147541,Positive
1609,14518.0,1,174.37,278,0,174.37,63,0.0,278,0.46875,Positive
4366,18278.0,1,173.9,66,0,173.9,73,0.0,66,0.4054054054054054,Positive
1814,14798.0,3,173.74,150,0,57.913333333333334,52,0.0,150,1.6981132075471699,Positive
3117,16565.0,1,173.7,46,0,173.7,363,0.0,46,0.08241758241758242,Positive
77,12441.0,1,173.55,121,0,173.55,366,0.0,121,0.08174386920980926,Positive
3999,17772.0,2,173.45,55,0,86.725,10,0.0,55,5.454545454545455,Positive
2381,15565.0,2,173.16,60,0,86.58,49,0.0,60,1.2,Positive
2463,15670.0,1,173.05,91,0,173.05,296,0.0,91,0.10101010101010101,Positive
1738,14693.0,1,172.9,34,0,172.9,264,0.0,34,0.11320754716981131,Positive
452,12923.0,1,172.82,68,0,172.82,63,0.0,68,0.46875,Positive
705,13271.0,2,172.37,240,72,86.185,36,0.3,168,1.6216216216216215,Positive
4194,18048.0,2,172.29000000000002,127,0,86.14500000000001,202,0.0,127,0.2955665024630542,Positive
1002,13690.0,1,172.25,67,0,172.25,58,0.0,67,0.5084745762711864,Positive
1170,13922.0,1,172.25,93,0,172.25,351,0.0,93,0.08522727272727273,Positive
78,12442.0,1,172.06,182,0,172.06,2,0.0,182,10.0,Positive
3273,16773.0,1,171.59,171,0,171.59,56,0.0,171,0.5263157894736842,Positive
3611,17245.0,1,171.45,75,0,171.45,204,0.0,75,0.14634146341463417,Positive
912,13560.0,1,171.42000000000002,63,0,171.42000000000002,6,0.0,63,4.285714285714286,Positive
2281,15432.0,1,171.19,65,0,171.19,22,0.0,65,1.3043478260869565,Positive
1623,14536.0,1,170.95,39,0,170.95,259,0.0,39,0.11538461538461539,Positive
3826,17542.0,1,170.75,134,0,170.75,269,0.0,134,0.1111111111111111,Positive
2211,15335.0,1,170.22,79,0,170.22,53,0.0,79,0.5555555555555556,Positive
4199,18058.0,1,170.16,88,0,170.16,9,0.0,88,3.0,Positive
1960,15016.0,1,170.04,76,0,170.04,172,0.0,76,0.17341040462427745,Positive
1203,13962.0,2,169.55,87,0,84.775,21,0.0,87,2.7272727272727275,Positive
1389,14218.0,1,169.48000000000002,160,0,169.48000000000002,42,0.0,160,0.6976744186046512,Positive
19,12367.0,1,168.9,173,0,168.9,3,0.0,173,7.5,Positive
1655,14578.0,1,168.63,240,0,168.63,2,0.0,240,10.0,Positive
1856,14860.0,2,168.62,232,2,84.31,8,0.008620689655172414,230,6.666666666666667,Positive
4239,18110.0,2,168.55,72,7,84.275,18,0.09722222222222222,65,3.1578947368421053,Positive
4093,17904.0,2,168.32,59,1,84.16,20,0.01694915254237288,58,2.857142857142857,Positive
4231,18099.0,1,168.31,149,0,168.31,126,0.0,149,0.23622047244094488,Positive
2913,16282.0,1,168.3,114,0,168.3,339,0.0,114,0.08823529411764705,Positive
3975,17737.0,2,168.24,108,0,84.12,8,0.0,108,6.666666666666667,Positive
2689,15986.0,1,168.12,268,0,168.12,29,0.0,268,1.0,Positive
2240,15374.0,1,168.0,126,0,168.0,128,0.0,126,0.23255813953488372,Positive
165,12551.0,1,168.0,100,0,168.0,357,0.0,100,0.08379888268156424,Positive
3405,16952.0,2,167.61,92,0,83.805,108,0.0,92,0.5504587155963303,Positive
3693,17367.0,1,167.55,149,0,167.55,237,0.0,149,0.12605042016806722,Positive
2646,15920.0,4,167.5,99,0,41.875,153,0.0,99,0.7792207792207791,Positive
3002,16405.0,2,167.25,187,0,83.625,301,0.0,187,0.19867549668874174,Positive
1464,14326.0,2,166.85,103,4,83.425,234,0.038834951456310676,99,0.25531914893617025,Positive
3904,17650.0,1,166.08,150,0,166.08,20,0.0,150,1.4285714285714286,Positive
374,12817.0,1,166.04,53,0,166.04,280,0.0,53,0.10676156583629892,Positive
4224,18088.0,1,166.03,107,0,166.03,60,0.0,107,0.49180327868852464,Positive
3840,17561.0,1,165.12,144,0,165.12,18,0.0,144,1.5789473684210527,Positive
4190,18042.0,1,165.04999999999998,33,0,165.04999999999998,53,0.0,33,0.5555555555555556,Positive
844,13470.0,2,165.0,100,0,82.5,98,0.0,100,0.6060606060606061,Positive
2197,15316.0,1,165.0,100,0,165.0,326,0.0,100,0.09174311926605504,Positive
2636,15904.0,1,164.68,84,0,164.68,7,0.0,84,3.75,Positive
3821,17535.0,1,164.4,136,0,164.4,279,0.0,136,0.10714285714285714,Positive
946,13603.0,1,164.34,164,0,164.34,25,0.0,164,1.1538461538461537,Positive
1638,14552.0,1,164.22,90,0,164.22,151,0.0,90,0.19736842105263158,Positive
1487,14354.0,2,163.62,210,0,81.81,5,0.0,210,10.0,Positive
3518,17110.0,1,163.29999999999998,50,0,163.29999999999998,164,0.0,50,0.18181818181818182,Positive
3646,17301.0,1,163.24,137,0,163.24,20,0.0,137,1.4285714285714286,Positive
667,13223.0,2,163.20000000000002,88,0,81.60000000000001,199,0.0,88,0.3,Positive
1582,14485.0,1,162.8,70,0,162.8,38,0.0,70,0.7692307692307692,Positive
449,12920.0,1,162.78,128,0,162.78,16,0.0,128,1.7647058823529411,Positive
3085,16517.0,1,162.7,96,0,162.7,276,0.0,96,0.10830324909747294,Positive
2510,15733.0,1,162.3,62,0,162.3,282,0.0,62,0.10600706713780919,Positive
4172,18014.0,1,162.22,66,0,162.22,27,0.0,66,1.0714285714285714,Positive
2203,15325.0,1,161.74,231,0,161.74,103,0.0,231,0.28846153846153844,Positive
3867,17600.0,1,161.67000000000002,144,0,161.67000000000002,17,0.0,144,1.6666666666666667,Positive
2302,15458.0,1,161.64,156,0,161.64,24,0.0,156,1.2,Positive
2782,16113.0,1,161.38,176,0,161.38,182,0.0,176,0.1639344262295082,Positive
3000,16403.0,2,161.04999999999998,114,11,80.52499999999999,301,0.09649122807017543,103,0.19867549668874174,Positive
1405,14237.0,1,161.0,38,0,161.0,372,0.0,38,0.08042895442359249,Positive
673,13229.0,1,160.95,63,0,160.95,225,0.0,63,0.13274336283185842,Positive
2599,15852.0,2,160.71,48,0,80.355,186,0.0,48,0.32085561497326204,Positive
182,12573.0,1,160.54000000000002,84,0,160.54000000000002,226,0.0,84,0.13215859030837004,Positive
4308,18203.0,1,160.42000000000002,43,0,160.42000000000002,156,0.0,43,0.19108280254777069,Positive
4266,18146.0,2,160.35000000000002,153,0,80.17500000000001,140,0.0,153,0.425531914893617,Positive
1755,14714.0,1,160.19,229,0,160.19,23,0.0,229,1.25,Positive
483,12966.0,1,160.18,75,0,160.18,9,0.0,75,3.0,Positive
2863,16213.0,1,159.0,48,0,159.0,78,0.0,48,0.379746835443038,Positive
4325,18224.0,1,158.95000000000002,69,0,158.95000000000002,263,0.0,69,0.11363636363636363,Positive
1184,13937.0,1,158.85,123,0,158.85,168,0.0,123,0.17751479289940827,Positive
2084,15167.0,1,158.8,65,0,158.8,320,0.0,65,0.09345794392523366,Positive
1296,14089.0,1,158.75,133,0,158.75,56,0.0,133,0.5263157894736842,Positive
3555,17165.0,1,158.68,100,0,158.68,283,0.0,100,0.1056338028169014,Positive
2080,15160.0,1,158.16,84,0,158.16,356,0.0,84,0.08403361344537814,Positive
2220,15348.0,1,158.04,84,0,158.04,71,0.0,84,0.4166666666666667,Positive
4164,18004.0,1,157.92,75,0,157.92,361,0.0,75,0.08287292817679558,Positive
3837,17556.0,1,157.9,101,0,157.9,205,0.0,101,0.14563106796116507,Positive
1815,14799.0,1,157.7,146,0,157.7,50,0.0,146,0.5882352941176471,Positive
3674,17344.0,1,157.62,65,0,157.62,45,0.0,65,0.6521739130434783,Positive
1339,14148.0,1,157.2,16,0,157.2,233,0.0,16,0.12820512820512822,Positive
3531,17128.0,1,157.09,76,0,157.09,334,0.0,76,0.08955223880597016,Positive
1660,14585.0,1,157.05,91,0,157.05,49,0.0,91,0.6,Positive
3523,17118.0,1,157.02,154,0,157.02,317,0.0,154,0.09433962264150944,Positive
1955,15007.0,1,156.91,69,0,156.91,158,0.0,69,0.18867924528301888,Positive
2691,15988.0,1,156.78,180,0,156.78,18,0.0,180,1.5789473684210527,Positive
1519,14406.0,1,156.75,77,0,156.75,118,0.0,77,0.25210084033613445,Positive
2287,15438.0,1,156.57999999999998,59,0,156.57999999999998,130,0.0,59,0.22900763358778628,Positive
2158,15263.0,1,156.51,89,0,156.51,106,0.0,89,0.2803738317757009,Positive
4076,17885.0,1,156.34,110,0,156.34,11,0.0,110,2.5,Positive
1159,13898.0,1,155.93,133,0,155.93,325,0.0,133,0.09202453987730061,Positive
4066,17871.0,1,155.9,182,0,155.9,204,0.0,182,0.14634146341463417,Positive
4036,17832.0,1,155.37,208,0,155.37,49,0.0,208,0.6,Positive
324,12738.0,1,155.35,148,0,155.35,371,0.0,148,0.08064516129032258,Positive
2293,15447.0,1,155.17,85,0,155.17,330,0.0,85,0.09063444108761329,Positive
1089,13809.0,1,155.05,29,0,155.05,304,0.0,29,0.09836065573770493,Positive
1496,14368.0,1,155.0,36,0,155.0,319,0.0,36,0.09375,Positive
1263,14046.0,1,154.99,460,0,154.99,283,0.0,460,0.1056338028169014,Positive
3943,17698.0,1,154.95,93,0,154.95,260,0.0,93,0.1149425287356322,Positive
2515,15740.0,1,154.88,152,0,154.88,48,0.0,152,0.6122448979591837,Positive
3455,17026.0,2,154.82999999999998,97,0,77.41499999999999,184,0.0,97,0.3243243243243243,Positive
1445,14295.0,2,154.70000000000002,84,2,77.35000000000001,39,0.023809523809523808,82,1.5,Positive
4090,17899.0,1,154.55,170,0,154.55,158,0.0,170,0.18867924528301888,Positive
2128,15226.0,1,154.41,71,0,154.41,310,0.0,71,0.09646302250803858,Positive
3003,16406.0,1,154.35,117,0,154.35,18,0.0,117,1.5789473684210527,Positive
3382,16921.0,1,154.18,154,0,154.18,60,0.0,154,0.49180327868852464,Positive
3807,17517.0,1,153.94,102,0,153.94,308,0.0,102,0.0970873786407767,Positive
2959,16351.0,1,153.9,90,0,153.9,332,0.0,90,0.0900900900900901,Positive
209,12602.0,1,153.12,162,0,153.12,58,0.0,162,0.5084745762711864,Positive
3956,17714.0,1,153.0,92,0,153.0,320,0.0,92,0.09345794392523366,Positive
3229,16720.0,1,152.95,180,0,152.95,25,0.0,180,1.1538461538461537,Positive
2889,16248.0,1,152.94,78,0,152.94,61,0.0,78,0.48387096774193544,Positive
1824,14813.0,2,152.88,66,0,76.44,369,0.0,66,0.16216216216216214,Positive
4152,17984.0,1,152.68,98,0,152.68,144,0.0,98,0.20689655172413796,Positive
4259,18138.0,1,152.65,38,0,152.65,294,0.0,38,0.10169491525423728,Positive
1279,14066.0,1,152.55,45,0,152.55,266,0.0,45,0.11235955056179775,Positive
3951,17707.0,2,152.4,144,0,76.2,184,0.0,144,0.3243243243243243,Positive
882,13514.0,1,152.20000000000002,40,0,152.20000000000002,73,0.0,40,0.4054054054054054,Positive
1258,14039.0,1,152.2,92,0,152.2,32,0.0,92,0.9090909090909091,Positive
4089,17898.0,2,152.06,190,0,76.03,84,0.0,190,0.7058823529411764,Positive
3154,16617.0,1,151.85,91,0,151.85,235,0.0,91,0.1271186440677966,Positive
1379,14208.0,1,151.74,114,0,151.74,94,0.0,114,0.31578947368421056,Positive
3340,16861.0,3,151.65,140,7,50.550000000000004,59,0.05,133,1.5,Positive
1493,14362.0,1,151.5,96,0,151.5,21,0.0,96,1.3636363636363638,Positive
3635,17286.0,1,151.37,117,0,151.37,21,0.0,117,1.3636363636363638,Positive
1007,13697.0,1,151.29999999999998,177,0,151.29999999999998,38,0.0,177,0.7692307692307692,Positive
1438,14287.0,4,151.23000000000002,261,25,37.807500000000005,7,0.09578544061302682,236,15.0,Positive
2946,16337.0,1,151.05,87,0,151.05,36,0.0,87,0.8108108108108107,Positive
1376,14204.0,1,150.61,72,0,150.61,1,0.0,72,15.0,Positive
4306,18200.0,1,150.35,104,0,150.35,105,0.0,104,0.2830188679245283,Positive
2497,15717.0,1,150.3,70,0,150.3,233,0.0,70,0.12820512820512822,Positive
3391,16932.0,1,150.23000000000002,82,0,150.23000000000002,52,0.0,82,0.5660377358490566,Positive
3602,17234.0,1,149.89000000000001,55,0,149.89000000000001,182,0.0,55,0.1639344262295082,Positive
2614,15869.0,2,149.64,175,0,74.82,276,0.0,175,0.21660649819494587,Positive
4122,17946.0,2,149.57999999999998,75,0,74.78999999999999,232,0.0,75,0.2575107296137339,Positive
4355,18262.0,1,149.48,182,0,149.48,139,0.0,182,0.21428571428571427,Positive
2284,15435.0,1,149.29,54,0,149.29,21,0.0,54,1.3636363636363638,Positive
509,13003.0,3,149.05,103,0,49.68333333333334,105,0.0,103,0.8490566037735849,Positive
3830,17549.0,2,148.86,210,0,74.43,23,0.0,210,2.5,Positive
2352,15526.0,2,148.44,24,0,74.22,32,0.0,24,1.8181818181818181,Positive
1933,14968.0,1,147.59,127,0,147.59,29,0.0,127,1.0,Positive
1301,14098.0,1,147.35,104,0,147.35,36,0.0,104,0.8108108108108107,Positive
941,13598.0,2,147.29,52,1,73.645,46,0.019230769230769232,51,1.2765957446808511,Positive
1256,14037.0,2,147.20000000000002,46,0,73.60000000000001,175,0.0,46,0.34090909090909094,Positive
410,12864.0,1,147.12,216,0,147.12,137,0.0,216,0.2173913043478261,Positive
3458,17030.0,1,146.87,146,0,146.87,63,0.0,146,0.46875,Positive
1406,14238.0,1,146.85,111,0,146.85,325,0.0,111,0.09202453987730061,Positive
3360,16893.0,1,145.93,62,0,145.93,366,0.0,62,0.08174386920980926,Positive
4115,17935.0,2,145.79,82,0,72.895,137,0.0,82,0.4347826086956522,Positive
1131,13866.0,1,145.67000000000002,57,0,145.67000000000002,73,0.0,57,0.4054054054054054,Positive
2655,15937.0,1,145.35,73,0,145.35,63,0.0,73,0.46875,Positive
3813,17524.0,1,145.0,90,0,145.0,360,0.0,90,0.08310249307479224,Positive
3335,16852.0,2,144.91000000000003,56,0,72.45500000000001,9,0.0,56,6.0,Positive
488,12974.0,1,144.8,24,0,144.8,197,0.0,24,0.15151515151515152,Positive
2521,15748.0,1,144.36,50,0,144.36,39,0.0,50,0.75,Positive
195,12587.0,1,144.0,51,0,144.0,7,0.0,51,3.75,Positive
3568,17186.0,2,144.0,200,0,72.0,46,0.0,200,1.2765957446808511,Positive
839,13462.0,2,143.25,62,1,71.625,182,0.016129032258064516,61,0.3278688524590164,Positive
2488,15705.0,1,143.1,62,0,143.1,200,0.0,62,0.14925373134328357,Positive
3045,16461.0,1,142.92,48,0,142.92,177,0.0,48,0.16853932584269662,Positive
2916,16287.0,1,142.5,298,0,142.5,169,0.0,298,0.1764705882352941,Positive
724,13299.0,1,142.5,30,0,142.5,267,0.0,30,0.11194029850746269,Positive
1506,14386.0,1,142.4,54,0,142.4,296,0.0,54,0.10101010101010101,Positive
931,13584.0,1,142.4,37,0,142.4,306,0.0,37,0.09771986970684039,Positive
4055,17859.0,1,141.92000000000002,102,0,141.92000000000002,304,0.0,102,0.09836065573770493,Positive
